line, word
3295, and
3295, nonsense!'
3295, said
3295, Alice
3295, loudly.
3295, 'The
3295, idea
3295, of
3295, having
3295, the
3296, sentence
3296, first!'
3297, 
3298, 'Hold
3298, your
3298, tongue!'
3298, said
3298, the
3298, Queen,
3298, turning
3298, purple.
3299, 
3300, 'I
3300, won't!'
3300, said
3300, Alice.
3301, 
3302, 'Off
3302, with
3302, her
3302, head!'
3302, the
3302, Queen
3302, shouted
3302, at
3302, the
3302, top
3302, of
3302, her
3302, voice.
3302, Nobody
3303, moved.
3304, 
3305, 'Who
3305, cares
3305, for
3305, you?'
3305, said
3305, Alice,
3305, (she
3305, had
3305, grown
3305, to
3305, her
3305, full
3305, size
3305, by
3305, this
3306, time.)
3306, 'You're
3306, nothing
3306, but
3306, a
3306, pack
3306, of
3306, cards!'
3307, 
3308, At
3308, this
3308, the
3308, whole
3308, pack
3308, rose
3308, up
3308, into
3308, the
3308, air,
3308, and
3308, came
3308, flying
3308, down
3308, upon
3309, her:
3309, she
3309, gave
3309, a
3309, little
3309, scream,
3309, half
3309, of
3309, fright
3309, and
3309, half
3309, of
3309, anger,
3309, and
3310, tried
3310, to
3310, beat
3310, them
3310, off,
3310, and
3310, found
3310, herself
3310, lying
3310, on
3310, the
3310, bank,
3310, with
3310, her
3311, head
3311, in
3311, the
3311, lap
3311, of
3311, her
3311, sister,
3311, who
3311, was
3311, gently
3311, brushing
3311, away
3311, some
3311, dead
3312, leaves
3312, that
3312, had
3312, fluttered
3312, down
3312, from
3312, the
3312, trees
3312, upon
3312, her
3312, face.
3313, 
3314, 'Wake
3314, up,
3314, Alice
3314, dear!'
3314, said
3314, her
3314, sister;
3314, 'Why,
3314, what
3314, a
3314, long
3314, sleep
3314, you've
3315, had!'
3316, 
3317, 'Oh,
3317, I've
3317, had
3317, such
3317, a
3317, curious
3317, dream!'
3317, said
3317, Alice,
3317, and
3317, she
3317, told
3317, her
3318, sister,
3318, as
3318, well
3318, as
3318, she
3318, could
3318, remember
3318, them,
3318, all
3318, these
3318, strange
3318, Adventures
3319, of
3319, hers
3319, that
3319, you
3319, have
3319, just
3319, been
3319, reading
3319, about;
3319, and
3319, when
3319, she
3319, had
3320, finished,
3320, her
3320, sister
3320, kissed
3320, her,
3320, and
3320, said,
3320, 'It
3320, WAS
3320, a
3320, curious
3320, dream,
3321, dear,
3321, certainly:
3321, but
3321, now
3321, run
3321, in
3321, to
3321, your
3321, tea;
3321, it's
3321, getting
3321, late.'
3321, So
3322, Alice
3322, got
3322, up
3322, and
3322, ran
3322, off,
3322, thinking
3322, while
3322, she
3322, ran,
3322, as
3322, well
3322, she
3322, might,
3323, what
3323, a
3323, wonderful
3323, dream
3323, it
3323, had
3323, been.
3324, 
3325, But
3325, her
3325, sister
3325, sat
3325, still
3325, just
3325, as
3325, she
3325, left
3325, her,
3325, leaning
3325, her
3325, head
3325, on
3325, her
3326, hand,
3326, watching
3326, the
3326, setting
3326, sun,
3326, and
3326, thinking
3326, of
3326, little
3326, Alice
3326, and
3326, all
3326, her
3327, wonderful
3327, Adventures,
3327, till
3327, she
3327, too
3327, began
3327, dreaming
3327, after
3327, a
3327, fashion,
3327, and
3328, this
3328, was
3328, her
3328, dream:--
3329, 
3330, First,
3330, she
3330, dreamed
3330, of
3330, little
3330, Alice
3330, herself,
3330, and
3330, once
3330, again
3330, the
3330, tiny
3331, hands
3331, were
3331, clasped
3331, upon
3331, her
3331, knee,
3331, and
3331, the
3331, bright
3331, eager
3331, eyes
3331, were
3331, looking
3332, up
3332, into
3332, hers--she
3332, could
3332, hear
3332, the
3332, very
3332, tones
3332, of
3332, her
3332, voice,
3332, and
3332, see
3332, that
3333, queer
3333, little
3333, toss
3333, of
3333, her
3333, head
3333, to
3333, keep
3333, back
3333, the
3333, wandering
3333, hair
3333, that
3334, WOULD
3334, always
3334, get
3334, into
3334, her
3334, eyes--and
3334, still
3334, as
3334, she
3334, listened,
3334, or
3334, seemed
3334, to
3335, listen,
3335, the
3335, whole
3335, place
3335, around
3335, her
3335, became
3335, alive
3335, the
3335, strange
3335, creatures
3335, of
3336, her
3336, little
3336, sister's
3336, dream.
3337, 
3338, The
3338, long
3338, grass
3338, rustled
3338, at
3338, her
3338, feet
3338, as
3338, the
3338, White
3338, Rabbit
3338, hurried
3338, by--the
3339, frightened
3339, Mouse
3339, splashed
3339, his
3339, way
3339, through
3339, the
3339, neighbouring
3339, pool--she
3340, could
3340, hear
3340, the
3340, rattle
3340, of
3340, the
3340, teacups
3340, as
3340, the
3340, March
3340, Hare
3340, and
3340, his
3340, friends
3341, shared
3341, their
3341, never-ending
3341, meal,
3341, and
3341, the
3341, shrill
3341, voice
3341, of
3341, the
3341, Queen
3342, ordering
3342, off
3342, her
3342, unfortunate
3342, guests
3342, to
3342, execution--once
3342, more
3342, the
3342, pig-baby
3343, was
3343, sneezing
3343, on
3343, the
3343, Duchess's
3343, knee,
3343, while
3343, plates
3343, and
3343, dishes
3343, crashed
3344, around
3344, it--once
3344, more
3344, the
3344, shriek
3344, of
3344, the
3344, Gryphon,
3344, the
3344, squeaking
3344, of
3344, the
3345, Lizard's
3345, slate-pencil,
3345, and
3345, the
3345, choking
3345, of
3345, the
3345, suppressed
3345, guinea-pigs,
3346, filled
3346, the
3346, air,
3346, mixed
3346, up
3346, with
3346, the
3346, distant
3346, sobs
3346, of
3346, the
3346, miserable
3346, Mock
3347, Turtle.
3348, 
3349, So
3349, she
3349, sat
3349, on,
3349, with
3349, closed
3349, eyes,
3349, and
3349, half
3349, believed
3349, herself
3349, in
3350, Wonderland,
3350, though
3350, she
3350, knew
3350, she
3350, had
3350, but
3350, to
3350, open
3350, them
3350, again,
3350, and
3350, all
3351, would
3351, change
3351, to
3351, dull
3351, reality--the
3351, grass
3351, would
3351, be
3351, only
3351, rustling
3351, in
3351, the
3352, wind,
3352, and
3352, the
3352, pool
3352, rippling
3352, to
3352, the
3352, waving
3352, of
3352, the
3352, reeds--the
3352, rattling
3353, teacups
3353, would
3353, change
3353, to
3353, tinkling
3353, sheep-bells,
3353, and
3353, the
3353, Queen's
3353, shrill
3354, cries
3354, to
3354, the
3354, voice
3354, of
3354, the
3354, shepherd
3354, boy--and
3354, the
3354, sneeze
3354, of
3354, the
3354, baby,
3354, the
3355, shriek
3355, of
3355, the
3355, Gryphon,
3355, and
3355, all
3355, the
3355, other
3355, queer
3355, noises,
3355, would
3355, change
3355, (she
3356, knew)
3356, to
3356, the
3356, confused
3356, clamour
3356, of
3356, the
3356, busy
3356, farm-yard--while
3356, the
3356, lowing
3357, of
3357, the
3357, cattle
3357, in
3357, the
3357, distance
3357, would
3357, take
3357, the
3357, place
3357, of
3357, the
3357, Mock
3357, Turtle's
3358, heavy
3358, sobs.
3359, 
3360, Lastly,
3360, she
3360, pictured
3360, to
3360, herself
3360, how
3360, this
3360, same
3360, little
3360, sister
3360, of
3360, hers
3361, would,
3361, in
3361, the
3361, after-time,
3361, be
3361, herself
3361, a
3361, grown
3361, woman;
3361, and
3361, how
3361, she
3361, would
3362, keep,
3362, through
3362, all
3362, her
3362, riper
3362, years,
3362, the
3362, simple
3362, and
3362, loving
3362, heart
3362, of
3362, her
3363, childhood:
3363, and
3363, how
3363, she
3363, would
3363, gather
3363, about
3363, her
3363, other
3363, little
3363, children,
3363, and
3364, make
3364, THEIR
3364, eyes
3364, bright
3364, and
3364, eager
3364, with
3364, many
3364, a
3364, strange
3364, tale,
3364, perhaps
3364, even
3365, with
3365, the
3365, dream
3365, of
3365, Wonderland
3365, of
3365, long
3365, ago:
3365, and
3365, how
3365, she
3365, would
3365, feel
3365, with
3366, all
3366, their
3366, simple
3366, sorrows,
3366, and
3366, find
3366, a
3366, pleasure
3366, in
3366, all
3366, their
3366, simple
3366, joys,
3367, remembering
3367, her
3367, own
3367, child-life,
3367, and
3367, the
3367, happy
3367, summer
3367, days.
3368, 
3369, THE
3369, END
3370, 
3371, 
3372, 
3373, 
3374, 
3375, End
3375, of
3375, Project
3375, Gutenberg's
3375, Alice's
3375, Adventures
3375, in
3375, Wonderland,
3375, by
3375, Lewis
3375, Carroll
3376, 
3377, ***
3377, END
3377, OF
3377, THIS
3377, PROJECT
3377, GUTENBERG
3377, EBOOK
3377, ALICE'S
3377, ADVENTURES
3377, IN
3377, WONDERLAND
3377, ***
3378, 
3379, *****
3379, This
3379, file
3379, should
3379, be
3379, named
3379, 11.txt
3379, or
3379, 11.zip
3379, *****
3380, This
3380, and
3380, all
3380, associated
3380, files
3380, of
3380, various
3380, formats
3380, will
3380, be
3380, found
3380, in:
3381, http://www.gutenberg.org/1/11/
3382, 
3383, 
3384, 
3385, Updated
3385, editions
3385, will
3385, replace
3385, the
3385, previous
3385, one--the
3385, old
3385, editions
3386, will
3386, be
3386, renamed.
3387, 
3388, Creating
3388, the
3388, works
3388, from
3388, public
3388, domain
3388, print
3388, editions
3388, means
3388, that
3388, no
3389, one
3389, owns
3389, a
3389, United
3389, States
3389, copyright
3389, in
3389, these
3389, works,
3389, so
3389, the
3389, Foundation
3390, (and
3390, you!)
3390, can
3390, copy
3390, and
3390, distribute
3390, it
3390, in
3390, the
3390, United
3390, States
3390, without
3391, permission
3391, and
3391, without
3391, paying
3391, copyright
3391, royalties.
3391, 
3391, Special
3391, rules,
3392, set
3392, forth
3392, in
3392, the
3392, General
3392, Terms
3392, of
3392, Use
3392, part
3392, of
3392, this
3392, license,
3392, apply
3392, to
3393, copying
3393, and
3393, distributing
3393, Project
3393, Gutenberg-tm
3393, electronic
3393, works
3393, to
3394, protect
3394, the
3394, PROJECT
3394, GUTENBERG-tm
3394, concept
3394, and
3394, trademark.
3394, 
3394, Project
3395, Gutenberg
3395, is
3395, a
3395, registered
3395, trademark,
3395, and
3395, may
3395, not
3395, be
3395, used
3395, if
3395, you
3396, charge
3396, for
3396, the
3396, eBooks,
3396, unless
3396, you
3396, receive
3396, specific
3396, permission.
3396, 
3396, If
3396, you
3397, do
3397, not
3397, charge
3397, anything
3397, for
3397, copies
3397, of
3397, this
3397, eBook,
3397, complying
3397, with
3397, the
3398, rules
3398, is
3398, very
3398, easy.
3398, 
3398, You
3398, may
3398, use
3398, this
3398, eBook
3398, for
3398, nearly
3398, any
3398, purpose
3399, such
3399, as
3399, creation
3399, of
3399, derivative
3399, works,
3399, reports,
3399, performances
3399, and
3400, research.
3400, 
3400, They
3400, may
3400, be
3400, modified
3400, and
3400, printed
3400, and
3400, given
3400, away--you
3400, may
3400, do
3401, practically
3401, ANYTHING
3401, with
3401, public
3401, domain
3401, eBooks.
3401, 
3401, Redistribution
3401, is
3402, subject
3402, to
3402, the
3402, trademark
3402, license,
3402, especially
3402, commercial
3403, redistribution.
3404, 
3405, 
3406, 
3407, ***
3407, START:
3407, FULL
3407, LICENSE
3407, ***
3408, 
3409, THE
3409, FULL
3409, PROJECT
3409, GUTENBERG
3409, LICENSE
3410, PLEASE
3410, READ
3410, THIS
3410, BEFORE
3410, YOU
3410, DISTRIBUTE
3410, OR
3410, USE
3410, THIS
3410, WORK
3411, 
3412, To
3412, protect
3412, the
3412, Project
3412, Gutenberg-tm
3412, mission
3412, of
3412, promoting
3412, the
3412, free
3413, distribution
3413, of
3413, electronic
3413, works,
3413, by
3413, using
3413, or
3413, distributing
3413, this
3413, work
3414, (or
3414, any
3414, other
3414, work
3414, associated
3414, in
3414, any
3414, way
3414, with
3414, the
3414, phrase
3414, "Project
3415, Gutenberg"),
3415, you
3415, agree
3415, to
3415, comply
3415, with
3415, all
3415, the
3415, terms
3415, of
3415, the
3415, Full
3415, Project
3416, Gutenberg-tm
3416, License
3416, (available
3416, with
3416, this
3416, file
3416, or
3416, online
3416, at
3417, http://gutenberg.org/license).
3418, 
3419, 
3420, Section
3420, 1.
3420, 
3420, General
3420, Terms
3420, of
3420, Use
3420, and
3420, Redistributing
3420, Project
3420, Gutenberg-tm
3421, electronic
3421, works
3422, 
3423, 1.A.
3423, 
3423, By
3423, reading
3423, or
3423, using
3423, any
3423, part
3423, of
3423, this
3423, Project
3423, Gutenberg-tm
3424, electronic
3424, work,
3424, you
3424, indicate
3424, that
3424, you
3424, have
3424, read,
3424, understand,
3424, agree
3424, to
3425, and
3425, accept
3425, all
3425, the
3425, terms
3425, of
3425, this
3425, license
3425, and
3425, intellectual
3425, property
3426, (trademark/copyright)
3426, agreement.
3426, 
3426, If
3426, you
3426, do
3426, not
3426, agree
3426, to
3426, abide
3426, by
3426, all
3427, the
3427, terms
3427, of
3427, this
3427, agreement,
3427, you
3427, must
3427, cease
3427, using
3427, and
3427, return
3427, or
3427, destroy
3428, all
3428, copies
3428, of
3428, Project
3428, Gutenberg-tm
3428, electronic
3428, works
3428, in
3428, your
3428, possession.
3429, If
3429, you
3429, paid
3429, a
3429, fee
3429, for
3429, obtaining
3429, a
3429, copy
3429, of
3429, or
3429, access
3429, to
3429, a
3429, Project
3430, Gutenberg-tm
3430, electronic
3430, work
3430, and
3430, you
3430, do
3430, not
3430, agree
3430, to
3430, be
3430, bound
3430, by
3430, the
3431, terms
3431, of
3431, this
3431, agreement,
3431, you
3431, may
3431, obtain
3431, a
3431, refund
3431, from
3431, the
3431, person
3431, or
3432, entity
3432, to
3432, whom
3432, you
3432, paid
3432, the
3432, fee
3432, as
3432, set
3432, forth
3432, in
3432, paragraph
3432, 1.E.8.
3433, 
3434, 1.B.
3434, 
3434, "Project
3434, Gutenberg"
3434, is
3434, a
3434, registered
3434, trademark.
3434, 
3434, It
3434, may
3434, only
3434, be
3435, used
3435, on
3435, or
3435, associated
3435, in
3435, any
3435, way
3435, with
3435, an
3435, electronic
3435, work
3435, by
3435, people
3435, who
3436, agree
3436, to
3436, be
3436, bound
3436, by
3436, the
3436, terms
3436, of
3436, this
3436, agreement.
3436, 
3436, There
3436, are
3436, a
3436, few
3437, things
3437, that
3437, you
3437, can
3437, do
3437, with
3437, most
3437, Project
3437, Gutenberg-tm
3437, electronic
3437, works
3438, even
3438, without
3438, complying
3438, with
3438, the
3438, full
3438, terms
3438, of
3438, this
3438, agreement.
3438, 
3438, See
3439, paragraph
3439, 1.C
3439, below.
3439, 
3439, There
3439, are
3439, a
3439, lot
3439, of
3439, things
3439, you
3439, can
3439, do
3439, with
3439, Project
3440, Gutenberg-tm
3440, electronic
3440, works
3440, if
3440, you
3440, follow
3440, the
3440, terms
3440, of
3440, this
3440, agreement
3441, and
3441, help
3441, preserve
3441, free
3441, future
3441, access
3441, to
3441, Project
3441, Gutenberg-tm
3441, electronic
3442, works.
3442, 
3442, See
3442, paragraph
3442, 1.E
3442, below.
3443, 
3444, 1.C.
3444, 
3444, The
3444, Project
3444, Gutenberg
3444, Literary
3444, Archive
3444, Foundation
3444, ("the
3444, Foundation"
3445, or
3445, PGLAF),
3445, owns
3445, a
3445, compilation
3445, copyright
3445, in
3445, the
3445, collection
3445, of
3445, Project
3446, Gutenberg-tm
3446, electronic
3446, works.
3446, 
3446, Nearly
3446, all
3446, the
3446, individual
3446, works
3446, in
3446, the
3447, collection
3447, are
3447, in
3447, the
3447, public
3447, domain
3447, in
3447, the
3447, United
3447, States.
3447, 
3447, If
3447, an
3448, individual
3448, work
3448, is
3448, in
3448, the
3448, public
3448, domain
3448, in
3448, the
3448, United
3448, States
3448, and
3448, you
3448, are
3449, located
3449, in
3449, the
3449, United
3449, States,
3449, we
3449, do
3449, not
3449, claim
3449, a
3449, right
3449, to
3449, prevent
3449, you
3449, from
3450, copying,
3450, distributing,
3450, performing,
3450, displaying
3450, or
3450, creating
3450, derivative
3451, works
3451, based
3451, on
3451, the
3451, work
3451, as
3451, long
3451, as
3451, all
3451, references
3451, to
3451, Project
3451, Gutenberg
3452, are
3452, removed.
3452, 
3452, Of
3452, course,
3452, we
3452, hope
3452, that
3452, you
3452, will
3452, support
3452, the
3452, Project
3453, Gutenberg-tm
3453, mission
3453, of
3453, promoting
3453, free
3453, access
3453, to
3453, electronic
3453, works
3453, by
3454, freely
3454, sharing
3454, Project
3454, Gutenberg-tm
3454, works
3454, in
3454, compliance
3454, with
3454, the
3454, terms
3454, of
3455, this
3455, agreement
3455, for
3455, keeping
3455, the
3455, Project
3455, Gutenberg-tm
3455, name
3455, associated
3455, with
3456, the
3456, work.
3456, 
3456, You
3456, can
3456, easily
3456, comply
3456, with
3456, the
3456, terms
3456, of
3456, this
3456, agreement
3456, by
3457, keeping
3457, this
3457, work
3457, in
3457, the
3457, same
3457, format
3457, with
3457, its
3457, attached
3457, full
3457, Project
3458, Gutenberg-tm
3458, License
3458, when
3458, you
3458, share
3458, it
3458, without
3458, charge
3458, with
3458, others.
3459, 
3460, 1.D.
3460, 
3460, The
3460, copyright
3460, laws
3460, of
3460, the
3460, place
3460, where
3460, you
3460, are
3460, located
3460, also
3460, govern
3461, what
3461, you
3461, can
3461, do
3461, with
3461, this
3461, work.
3461, 
3461, Copyright
3461, laws
3461, in
3461, most
3461, countries
3461, are
3461, in
3462, a
3462, constant
3462, state
3462, of
3462, change.
3462, 
3462, If
3462, you
3462, are
3462, outside
3462, the
3462, United
3462, States,
3462, check
3463, the
3463, laws
3463, of
3463, your
3463, country
3463, in
3463, addition
3463, to
3463, the
3463, terms
3463, of
3463, this
3463, agreement
3464, before
3464, downloading,
3464, copying,
3464, displaying,
3464, performing,
3464, distributing
3464, or
3465, creating
3465, derivative
3465, works
3465, based
3465, on
3465, this
3465, work
3465, or
3465, any
3465, other
3465, Project
3466, Gutenberg-tm
3466, work.
3466, 
3466, The
3466, Foundation
3466, makes
3466, no
3466, representations
3466, concerning
3467, the
3467, copyright
3467, status
3467, of
3467, any
3467, work
3467, in
3467, any
3467, country
3467, outside
3467, the
3467, United
3468, States.
3469, 
3470, 1.E.
3470, 
3470, Unless
3470, you
3470, have
3470, removed
3470, all
3470, references
3470, to
3470, Project
3470, Gutenberg:
3471, 
3472, 1.E.1.
3472, 
3472, The
3472, following
3472, sentence,
3472, with
3472, active
3472, links
3472, to,
3472, or
3472, other
3472, immediate
3473, access
3473, to,
3473, the
3473, full
3473, Project
3473, Gutenberg-tm
3473, License
3473, must
3473, appear
3473, prominently
3474, whenever
3474, any
3474, copy
3474, of
3474, a
3474, Project
3474, Gutenberg-tm
3474, work
3474, (any
3474, work
3474, on
3474, which
3474, the
3475, phrase
3475, "Project
3475, Gutenberg"
3475, appears,
3475, or
3475, with
3475, which
3475, the
3475, phrase
